Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
1057210,2020-08-19,South,Mumbai,AI/ML,Online,139216.41,77,nan,Not Placed
1057211,2020-08-10,South,Hyderabad,Cloud Computing,Offline,9746.2,51,Completed,nan
1057212,2020-08-03,nan,Delhi,Web Development,Offline,194189.36,55,Ongoing,Not Eligible
1057213,2022-03-20,East,Mumbai,Python,Offline,26703.14,89,Ongoing,Not Eligible
1057214,2023-01-31,Central,nan,Cloud Computing,Online,19322.93,79,Ongoing,Not Placed
1057215,2020-12-01,East,Hyderabad,Web Development,Offline,146206.33,92,Dropped,Not Placed
1057216,2020-09-02,East,Chennai,Data Science,Offline,12135.25,62,Completed,Not Placed
1057217,2021-09-23,Central,nan,nan,Offline,224745.67,68,Ongoing,Placed
1057218,2023-07-26,Central,Hyderabad,Python,Online,207886.03,84,Ongoing,Not Placed
1057219,2020-11-10,South,Hyderabad,Data Science,Online,160112.67,59,Completed,nan
1057220,2021-02-23,Central,Kolkata,Cloud Computing,Offline,152419.66,48,Ongoing,Not Placed
1057221,2023-06-04,nan,Ahmedabad,AI/ML,Offline,227906.12,92,Ongoing,Placed
1057222,2022-08-31,Central,Delhi,Data Science,Online,140992.5,43,Ongoing,Not Placed
1057223,2022-05-02,South,Chennai,AI/ML,Hybrid,39343.37,75,Completed,Placed
1057224,2020-10-14,South,nan,Cyber Security,Online,122911.62,89,Dropped,Not Placed
1057225,2021-10-21,nan,Pune,Data Science,Offline,126579.3,52,Completed,Not Placed
1057226,2022-10-04,Central,Kolkata,nan,Offline,41828.43,46,Ongoing,Not Placed
1057227,2020-08-20,South,Mumbai,AI/ML,Hybrid,65280.66,82,Completed,Not Placed
1057228,2022-08-14,East,Mumbai,Data Science,Hybrid,145034.09,71,Ongoing,Not Placed
1057229,2021-10-28,North,Ahmedabad,AI/ML,Online,76019.12,57,Ongoing,Not Placed
1057230,2020-10-24,West,Chennai,Cloud Computing,Online,120139.42,60,Ongoing,Placed
1057231,2020-07-07,nan,Pune,AI/ML,Hybrid,237389.21,74,Ongoing,Placed
1057232,2022-01-11,South,Kolkata,AI/ML,Online,52795.12,78,nan,Not Eligible
1057233,2022-01-25,East,Delhi,Python,Offline,232579.94,70,Completed,Not Eligible
1057234,2021-11-02,North,Bengaluru,Cloud Computing,Offline,54275.64,73,Completed,Placed
1057235,2020-07-08,East,Delhi,Data Science,Offline,5316.95,71,Ongoing,Not Placed
1057236,2020-07-20,North,Mumbai,Data Science,Hybrid,109664.14,87,Completed,Placed
1057237,2022-03-25,West,Mumbai,Cloud Computing,Online,53629.93,95,Completed,Placed
1057238,2020-06-30,Central,Bengaluru,Python,Offline,160345.53,41,Completed,Not Placed
1057239,2020-10-11,West,Delhi,AI/ML,Online,240458.89,93,Dropped,Not Placed
1057240,2021-01-13,nan,Bengaluru,AI/ML,Offline,46526.23,65,nan,Not Placed
1057241,2021-03-27,North,Chennai,Python,Online,71320.08,86,Ongoing,Not Placed
1057242,2020-11-19,Central,Mumbai,Web Development,Hybrid,244948.42,91,Dropped,Not Placed
1057243,2022-04-20,nan,Kolkata,Python,Online,214224.36,98,Completed,Placed
1057244,2022-04-07,South,Pune,Python,Hybrid,12680.54,46,Ongoing,Not Placed
1057245,2023-08-20,Central,Ahmedabad,Web Development,Online,239949.68,93,Dropped,Not Placed
1057246,2021-04-30,South,nan,Web Development,Hybrid,123086.81,97,nan,Not Eligible
1057247,2021-10-21,East,Hyderabad,Cyber Security,Offline,235759.38,87,Completed,Placed
1057248,2021-09-20,North,Hyderabad,nan,Offline,150156.07,97,Completed,Not Eligible
1057249,2022-04-02,North,Hyderabad,nan,Hybrid,216935.9,68,Ongoing,Placed
1057250,2021-09-23,West,Pune,Python,Online,194500.08,51,Dropped,Not Eligible
1057251,2020-08-24,North,Hyderabad,Python,Offline,28513.95,77,Dropped,Not Placed
1057252,2023-08-31,East,Mumbai,Python,Online,48503.77,48,Ongoing,Placed
1057253,2021-09-02,West,Bengaluru,AI/ML,Online,67749.88,82,nan,nan
1057254,2021-05-12,nan,Chennai,Cyber Security,Offline,85557.96,52,nan,nan
1057255,2021-09-15,North,Delhi,Cyber Security,Online,235213.27,54,Ongoing,nan
1057256,2023-03-09,South,Chennai,AI/ML,Online,135164.54,53,Ongoing,Not Placed
1057257,2023-01-14,nan,Mumbai,AI/ML,Offline,149069.65,60,Completed,Placed
1057258,2021-07-30,East,Delhi,AI/ML,Online,239137.82,64,Ongoing,Not Placed
1057259,2021-01-18,East,Bengaluru,Python,Online,247775.57,80,Completed,nan
1057260,2022-06-20,South,Kolkata,Python,Offline,243908.03,81,Ongoing,Not Eligible
1057261,2021-08-19,West,Hyderabad,Cyber Security,Offline,25509.9,100,Completed,Placed
1057262,2021-03-19,North,Hyderabad,Python,Online,9540.94,71,Completed,Placed
1057263,2022-03-08,North,nan,Data Science,Offline,13624.96,51,Completed,Not Eligible
1057264,2023-05-29,South,Kolkata,Web Development,Online,198579.45,100,Completed,Not Placed
1057265,2022-04-19,South,Delhi,Cyber Security,Hybrid,55173.05,49,Dropped,Not Eligible
1057266,2020-06-09,Central,Pune,AI/ML,Online,88810.95,82,Completed,nan
1057267,2023-02-06,West,Chennai,Cyber Security,Hybrid,45413.52,42,Completed,Not Placed
1057268,2021-07-01,North,Chennai,AI/ML,Hybrid,47425.85,62,Ongoing,Not Placed
1057269,2023-03-01,West,Mumbai,Cyber Security,Online,32936.15,95,Ongoing,Placed
1057270,2020-11-02,North,Mumbai,Cyber Security,Offline,37704.86,90,Ongoing,Placed
1057271,2022-10-05,South,nan,Web Development,Offline,49682.56,74,Ongoing,Placed
1057272,2023-06-14,South,Chennai,Data Science,Hybrid,132057.37,59,nan,nan
1057273,2021-12-21,South,Mumbai,Python,Offline,150131.97,76,Ongoing,Not Placed
1057274,2021-02-26,North,Delhi,Python,Online,209211.62,62,Completed,Not Placed
1057275,2022-07-09,nan,Mumbai,AI/ML,Online,126606.09,65,Completed,Placed
1057276,2020-07-11,North,Delhi,Data Science,Hybrid,125709.32,40,Completed,Placed
1057277,2021-06-15,nan,Bengaluru,Python,Online,21997.26,88,Ongoing,nan
1057278,2022-10-16,East,Hyderabad,nan,Hybrid,11946.76,74,Completed,Not Placed
1057279,2022-07-08,Central,nan,Web Development,Offline,136714.35,68,Ongoing,Not Eligible
1057280,2020-08-13,South,Chennai,Data Science,Offline,97029.59,47,Ongoing,Placed
1057281,2022-12-27,Central,Hyderabad,AI/ML,Hybrid,60680.99,61,nan,nan
1057282,2021-11-02,East,Mumbai,Cloud Computing,Offline,209756.42,63,Completed,Not Eligible
1057283,2020-11-15,North,Pune,Data Science,Online,71040.09,50,Dropped,Not Placed
1057284,2022-12-01,East,Kolkata,Python,Online,16396.03,92,Completed,nan
1057285,2023-08-21,nan,Mumbai,AI/ML,Hybrid,65325.36,75,Ongoing,Placed
1057286,2021-12-09,East,Hyderabad,Python,Online,121311.39,93,Dropped,Placed
1057287,2021-03-19,nan,Pune,AI/ML,Online,247813.54,55,Ongoing,Placed
1057288,2023-06-15,North,Kolkata,Python,Hybrid,78086.37,65,Completed,Not Eligible
1057289,2021-07-05,West,Pune,AI/ML,Online,81307.06,87,Completed,Not Eligible
1057290,2022-04-05,East,Pune,Data Science,Hybrid,154647.39,44,nan,Placed
1057291,2023-06-23,Central,Mumbai,Data Science,Online,137465.3,,Completed,nan
1057292,2022-11-20,North,Chennai,Cyber Security,Offline,156787.2,76,Completed,Placed
1057293,2022-07-18,East,Hyderabad,Cyber Security,Online,77438.33,70,Completed,nan
1057294,2022-06-29,nan,Mumbai,Data Science,Online,53372.46,57,Ongoing,Placed
1057295,2023-02-02,West,Chennai,Cyber Security,Online,168606.06,52,nan,Not Placed
1057296,2021-10-28,Central,Mumbai,Data Science,Hybrid,165044.36,45,Dropped,Placed
1057297,2023-01-19,nan,Hyderabad,Python,Offline,190360.32,82,Ongoing,Not Eligible
1057298,2023-01-20,nan,Mumbai,Cyber Security,Offline,169553.68,53,Ongoing,Not Placed
1057299,2020-10-23,West,Ahmedabad,Data Science,Offline,142531.5,87,Completed,Placed
1057300,2023-07-08,Central,Hyderabad,Cyber Security,Hybrid,92484.58,48,Ongoing,Not Placed
1057301,2022-11-26,East,Pune,Cyber Security,Online,20863.91,67,nan,Placed
1057302,2022-04-20,nan,Hyderabad,AI/ML,Offline,61175.89,69,Ongoing,Placed
1057303,2021-04-26,Central,Kolkata,Python,Hybrid,20275.39,71,Dropped,Not Placed
1057304,2023-04-08,nan,Delhi,AI/ML,Offline,126903.34,52,Dropped,Not Placed
1057305,2021-05-30,nan,Chennai,AI/ML,Online,22020.61,82,Ongoing,Not Placed
1057306,2021-12-21,nan,Kolkata,nan,Online,52935.7,56,nan,Not Eligible
1057307,2023-03-17,Central,Kolkata,Data Science,Online,12382.02,96,Ongoing,Not Eligible
1057308,2022-10-13,West,Bengaluru,Python,Offline,24058.24,96,Completed,Not Placed
1057309,2020-10-10,North,Ahmedabad,Data Science,Online,132686.46,53,Completed,Placed
1057310,2021-05-09,South,Delhi,Cloud Computing,Offline,116663.76,70,Ongoing,Placed
1057311,2023-06-14,South,Hyderabad,Python,Offline,242051.94,98,nan,Not Placed
1057312,2023-01-24,West,Kolkata,Python,Hybrid,208847.82,45,Ongoing,Not Eligible
1057313,2022-03-02,Central,Delhi,nan,Online,102895.91,65,Completed,Not Eligible
1057314,2020-12-21,West,Ahmedabad,nan,Hybrid,193626.49,82,Ongoing,Placed
1057315,2021-02-05,Central,Hyderabad,Python,Online,122048.08,84,Ongoing,Placed
1057316,2021-10-10,East,Kolkata,Cyber Security,Online,31863.5,46,Ongoing,Placed
1057317,2022-11-01,South,Bengaluru,Cyber Security,Offline,86216.04,66,Ongoing,Placed
1057318,2021-05-27,Central,Ahmedabad,Python,Online,8493.78,98,Completed,Placed
1057319,2022-12-10,South,Chennai,Data Science,Online,246252.71,,Dropped,Not Eligible
1057320,2020-09-12,West,nan,Cloud Computing,Hybrid,233984.93,81,Ongoing,Not Placed
1057321,2020-07-30,North,Mumbai,Data Science,Hybrid,28647.84,64,nan,Not Eligible
1057322,2021-03-15,Central,Ahmedabad,Data Science,Offline,93653.11,88,Completed,nan
1057323,2023-07-31,East,Pune,Web Development,Offline,126417.24,64,Ongoing,Not Eligible
1057324,2021-09-09,nan,Ahmedabad,nan,Online,183311.87,,Completed,Placed
1057325,2022-09-28,nan,Ahmedabad,AI/ML,Online,226264.84,82,Ongoing,Not Eligible
1057326,2022-06-15,Central,Mumbai,AI/ML,Hybrid,139631.03,41,Ongoing,Not Placed
1057327,2021-06-15,North,Kolkata,Cloud Computing,Hybrid,159819.49,53,Completed,Placed
1057328,2021-11-23,nan,Ahmedabad,AI/ML,Online,203069.94,73,nan,nan
1057329,2022-11-03,South,nan,Data Science,Hybrid,10576.14,93,Dropped,Placed
1057330,2021-10-30,nan,Chennai,Cloud Computing,Online,19706.37,45,Ongoing,nan
1057331,2021-12-11,North,Ahmedabad,Cloud Computing,Offline,135098.99,100,Completed,Placed
1057332,2021-10-07,Central,Ahmedabad,Web Development,Online,198529.42,86,nan,Not Placed
1057333,2023-09-01,East,nan,Data Science,Online,215357.34,67,Ongoing,Placed
1057334,2021-02-11,Central,Kolkata,Cloud Computing,Offline,193742.81,55,Ongoing,Not Eligible
1057335,2022-06-17,East,Kolkata,Python,Online,100194.75,76,nan,Not Placed
1057336,2022-05-06,Central,Delhi,nan,Online,232509.38,48,nan,Not Placed
1057337,2021-10-16,South,Delhi,Cloud Computing,Online,150717.08,78,Completed,Not Placed
1057338,2020-10-08,East,Pune,Cyber Security,Offline,152797.37,85,Completed,Placed
1057339,2022-07-13,East,Ahmedabad,Data Science,Online,184503.78,52,Completed,Not Eligible
1057340,2023-02-14,West,nan,Web Development,Offline,203942.36,40,Completed,Not Placed
1057341,2023-07-12,nan,Hyderabad,Web Development,Offline,57300.79,57,Ongoing,Not Eligible
1057342,2022-07-26,nan,Bengaluru,Python,Hybrid,34354.95,59,nan,Placed
1057343,2022-03-05,nan,nan,AI/ML,Online,24334.36,,Dropped,Not Placed
1057344,2020-08-01,West,Pune,Cyber Security,Online,175283.56,67,Ongoing,Not Eligible
1057345,2023-06-04,nan,Delhi,Data Science,Online,127281.43,43,Completed,Not Eligible
1057346,2023-04-14,nan,Ahmedabad,Data Science,Online,171763.45,99,Dropped,Not Placed
1057347,2023-08-18,West,Mumbai,nan,Online,33487.42,75,Ongoing,Placed
1057348,2023-05-04,nan,nan,AI/ML,Online,203998.38,97,Dropped,Not Placed
1057349,2020-11-30,nan,Kolkata,Python,Online,49051.75,56,nan,Placed
1057350,2021-10-15,East,Chennai,nan,Hybrid,16673.64,42,Ongoing,Not Eligible
1057351,2020-12-19,West,Kolkata,Data Science,Hybrid,182417.78,86,nan,nan
1057352,2022-08-20,nan,Chennai,Cyber Security,Online,15241.83,45,Ongoing,Placed
1057353,2021-07-17,nan,Kolkata,AI/ML,Offline,52448.02,79,Ongoing,Placed
1057354,2022-06-07,Central,nan,Python,Online,220380.03,79,Dropped,Placed
1057355,2023-03-03,Central,Ahmedabad,Python,Offline,182771.22,95,Ongoing,nan
1057356,2022-08-02,North,Ahmedabad,Web Development,Offline,108579.68,96,Completed,Not Placed
1057357,2021-07-24,North,Bengaluru,Web Development,Offline,35386.06,54,Ongoing,Not Eligible
1057358,2022-10-30,East,Delhi,AI/ML,Online,10405.54,87,nan,Placed
1057359,2022-07-13,East,Chennai,Python,Online,74221,97,Ongoing,nan
1057360,2022-08-25,South,Mumbai,Web Development,Offline,81335.46,85,Dropped,Not Placed
1057361,2021-12-23,Central,Ahmedabad,AI/ML,Hybrid,116463.24,72,Completed,Placed
1057362,2022-10-25,West,Chennai,AI/ML,Online,44023.04,63,Completed,Not Placed
1057363,2022-07-14,Central,Delhi,AI/ML,Offline,71622,60,Dropped,Placed
1057364,2022-03-24,West,Chennai,nan,Offline,22879.89,78,Dropped,nan
1057365,2023-04-29,West,Kolkata,Cyber Security,Online,37625.73,74,Ongoing,Placed
1057366,2021-01-28,nan,Kolkata,nan,Online,193827.6,100,Dropped,Not Placed
1057367,2021-01-15,North,Ahmedabad,Cyber Security,Online,82484.53,40,Completed,Placed
1057368,2023-04-25,South,Mumbai,Python,Online,155815.91,59,Completed,nan
1057369,2021-04-24,East,Delhi,Data Science,Hybrid,54593.64,72,Ongoing,Not Placed
1057370,2021-03-29,North,Chennai,Cloud Computing,Online,204112.14,58,Ongoing,Placed
1057371,2022-01-15,South,Bengaluru,Cyber Security,Online,244127.29,54,Ongoing,nan
1057372,2022-04-11,North,Chennai,AI/ML,Offline,54388.16,59,Dropped,Not Placed
1057373,2023-01-26,West,Bengaluru,Web Development,Online,179168.27,47,Ongoing,Placed
1057374,2022-03-21,nan,nan,Python,Hybrid,47401.58,60,Ongoing,Not Placed
1057375,2021-01-14,South,Bengaluru,nan,Offline,167093.09,44,nan,Placed
1057376,2021-10-12,nan,Bengaluru,Data Science,Offline,118551.96,79,nan,Not Placed
1057377,2021-12-16,East,Mumbai,nan,Online,9304.81,81,nan,Not Placed
1057378,2022-02-28,South,Chennai,AI/ML,Online,131207.61,88,Dropped,Placed
1057379,2021-11-21,nan,Bengaluru,Cloud Computing,Offline,50683.92,86,Ongoing,Not Placed
1057380,2020-11-12,South,Ahmedabad,AI/ML,Online,72757.84,43,nan,Placed
1057381,2021-04-27,nan,Delhi,Data Science,Offline,81000.34,66,Completed,Not Placed
1057382,2022-03-13,South,Kolkata,Cloud Computing,Online,171357.97,69,Ongoing,Not Placed
1057383,2022-04-13,nan,Delhi,Data Science,Online,202235.01,88,Ongoing,Not Placed
1057384,2020-09-26,nan,Ahmedabad,Cyber Security,Online,23728.46,40,Ongoing,Not Placed
1057385,2022-12-31,South,Ahmedabad,Data Science,Offline,26658.91,54,Completed,Not Placed
1057386,2023-03-21,South,nan,Web Development,Online,245475.44,95,Ongoing,Not Placed
1057387,2020-10-06,North,Chennai,Web Development,Online,157103.88,93,Ongoing,Not Placed
1057388,2022-01-08,South,Ahmedabad,AI/ML,Offline,151326.49,65,Ongoing,Not Placed
1057389,2021-10-14,North,Bengaluru,Data Science,Online,210225.12,41,Completed,nan
1057390,2020-09-18,Central,Bengaluru,Web Development,Online,210292.76,88,Dropped,Not Placed
1057391,2022-09-11,North,Mumbai,nan,Hybrid,191446.99,58,Ongoing,Placed
1057392,2021-02-02,North,Kolkata,AI/ML,Hybrid,162518.12,41,Ongoing,Not Placed
1057393,2022-06-11,East,Kolkata,Cyber Security,Online,206421.21,68,Completed,Not Eligible
1057394,2021-03-13,nan,Delhi,Data Science,Hybrid,87954.08,66,Ongoing,Not Placed
1057395,2023-07-16,West,Kolkata,Python,Offline,94574.73,64,Ongoing,Not Placed
1057396,2021-02-09,East,Hyderabad,AI/ML,Online,201918.78,83,Completed,Not Placed
1057397,2021-07-12,South,Mumbai,AI/ML,Online,85853.81,85,Completed,Not Placed
1057398,2022-03-08,East,Bengaluru,Web Development,Online,165605.06,46,Ongoing,Placed
1057399,2022-01-23,South,Pune,Cyber Security,Hybrid,22656.43,62,Completed,Placed
1057400,2023-06-18,South,Delhi,Python,Offline,242119.15,44,nan,Not Placed
1057401,2021-06-15,Central,nan,Python,Online,100064.6,66,Completed,Not Placed
1057402,2021-08-01,East,Pune,AI/ML,Hybrid,78589.59,75,Ongoing,Not Placed
1057403,2023-08-08,South,Mumbai,Cyber Security,Offline,133349.08,97,Ongoing,Not Placed
1057404,2021-03-28,East,Hyderabad,AI/ML,Hybrid,5834.09,45,Ongoing,Placed
1057405,2023-01-23,South,Kolkata,AI/ML,Offline,23916.87,45,Ongoing,Placed
1057406,2021-04-14,East,Pune,Cyber Security,Offline,199538.31,90,Ongoing,Placed
1057407,2023-02-27,North,nan,Python,Online,25960.68,46,Completed,Not Eligible
1057408,2023-07-02,West,Mumbai,AI/ML,Offline,72732.62,72,Ongoing,nan
1057409,2023-01-31,nan,Pune,AI/ML,Online,15084.11,100,nan,Not Placed
1057410,2020-12-31,East,Chennai,Data Science,Offline,113662.4,76,Ongoing,Not Eligible
1057411,2021-12-25,Central,Hyderabad,nan,Online,181844.6,100,Completed,Not Placed
1057412,2021-10-11,West,nan,nan,Online,198749.03,51,Completed,Not Placed
1057413,2023-02-15,North,Bengaluru,Python,Online,44320.32,42,Dropped,Not Placed
1057414,2022-09-16,nan,Pune,Data Science,Offline,195828.56,87,Ongoing,nan
1057415,2021-09-15,North,Hyderabad,AI/ML,Offline,205722.18,52,Ongoing,Placed
1057416,2022-11-15,East,Ahmedabad,Web Development,Online,92654.32,81,Completed,nan
1057417,2021-02-06,West,Kolkata,Data Science,Offline,212096.2,65,Ongoing,Not Placed
1057418,2023-03-09,South,Bengaluru,Python,Hybrid,157542.84,44,nan,Not Eligible
1057419,2020-10-24,nan,Kolkata,Cyber Security,Hybrid,57011.72,80,Dropped,Placed
1057420,2022-03-28,nan,Mumbai,Cyber Security,Offline,57774.75,92,Ongoing,Not Eligible
1057421,2021-08-06,West,Kolkata,Data Science,Hybrid,34118.9,43,Dropped,Placed
1057422,2020-09-28,Central,Ahmedabad,Cyber Security,Online,39574.77,91,nan,Placed
1057423,2021-12-16,nan,Mumbai,nan,Hybrid,27527.91,48,Ongoing,Not Eligible
1057424,2021-08-05,nan,Kolkata,nan,Offline,159202.23,51,Ongoing,Placed
1057425,2020-09-01,nan,Delhi,nan,Offline,158064.51,69,Ongoing,Not Placed
1057426,2021-07-12,nan,nan,Web Development,Offline,80683.79,44,Ongoing,Not Placed
1057427,2020-10-20,West,nan,AI/ML,Offline,69727.35,77,Ongoing,Not Placed
1057428,2020-08-06,nan,Kolkata,AI/ML,Online,75427.64,94,Dropped,Not Placed
1057429,2023-07-02,Central,Chennai,Cyber Security,Online,228672.64,59,Ongoing,nan
1057430,2021-05-05,West,Pune,AI/ML,Hybrid,126663.94,54,Completed,Not Placed
1057431,2021-06-09,North,Mumbai,Cyber Security,Offline,132106.72,94,Completed,Not Placed
1057432,2020-08-12,West,Chennai,Cyber Security,Online,227252.09,68,Ongoing,Not Placed
1057433,2021-06-27,Central,Ahmedabad,Web Development,Online,54573.24,67,Ongoing,Placed
1057434,2021-04-29,Central,nan,Cloud Computing,Offline,109313.29,47,Ongoing,Not Eligible
1057435,2022-02-01,East,nan,Web Development,Online,141819.2,63,Ongoing,Placed
1057436,2023-05-22,nan,Hyderabad,nan,Online,110490.35,49,Completed,Placed
1057437,2022-04-06,nan,Bengaluru,Data Science,Hybrid,216370.43,47,Ongoing,Not Placed
1057438,2022-11-08,nan,Chennai,nan,Online,133736.87,78,Ongoing,Not Placed
1057439,2022-09-09,South,Chennai,Python,Hybrid,176526.43,68,Dropped,Placed
1057440,2022-04-14,North,Hyderabad,Data Science,Offline,111047.69,93,Dropped,Placed
1057441,2023-05-19,East,Kolkata,Data Science,Online,8892.21,87,Completed,Not Eligible
1057442,2022-08-23,nan,Pune,Cloud Computing,Hybrid,7423.82,99,Completed,Placed
1057443,2021-05-31,East,Delhi,Cloud Computing,Offline,159817.94,47,Ongoing,nan
1057444,2022-10-09,North,Chennai,Python,Offline,68081.54,72,Completed,Placed
1057445,2020-09-27,Central,Chennai,Python,Hybrid,199811.12,43,Dropped,Placed
1057446,2020-11-09,East,Kolkata,Data Science,Hybrid,104854.54,73,Ongoing,Not Placed
1057447,2021-09-23,North,Ahmedabad,Cyber Security,Offline,156226.35,98,Dropped,Not Placed
1057448,2022-07-06,East,Pune,Cyber Security,Online,98539.64,86,Ongoing,Not Placed
1057449,2021-11-11,West,Delhi,AI/ML,Offline,58278.66,90,Ongoing,Placed
1057450,2022-08-27,nan,Hyderabad,Data Science,Offline,171221.27,95,Completed,Not Placed
1057451,2022-04-21,North,nan,Web Development,Offline,87233.9,57,Ongoing,Not Placed
1057452,2022-07-13,nan,Kolkata,Python,Offline,129322.08,58,Ongoing,Placed
1057453,2022-06-08,South,nan,AI/ML,Hybrid,152303.32,53,Completed,Not Placed
1057454,2021-05-05,East,Bengaluru,AI/ML,Offline,141444.46,,Ongoing,Not Placed
1057455,2021-11-11,Central,Ahmedabad,nan,Hybrid,167314.08,52,Ongoing,Placed
1057456,2021-01-26,nan,Hyderabad,AI/ML,Hybrid,10301.47,78,Ongoing,Not Eligible
1057457,2021-04-01,nan,Pune,AI/ML,Offline,21251.51,92,Ongoing,Not Placed
1057458,2022-09-27,East,Hyderabad,Data Science,Online,228498.89,86,Ongoing,Placed
1057459,2022-09-25,West,Ahmedabad,Data Science,Offline,36281.1,50,Ongoing,Not Placed
1057460,2020-09-07,West,Pune,Python,Hybrid,227678.85,92,Ongoing,Not Eligible
1057461,2023-08-16,East,Kolkata,Cyber Security,Online,103250.03,84,Ongoing,Not Placed
1057462,2021-06-07,East,Pune,Web Development,Online,19891.07,77,Completed,Placed
1057463,2021-05-02,South,Hyderabad,Data Science,Offline,175671.3,59,Completed,Placed
1057464,2021-05-22,North,Bengaluru,AI/ML,Online,227556.6,60,Completed,Not Placed
1057465,2020-11-24,Central,Pune,AI/ML,Online,13247.13,63,Ongoing,Placed
1057466,2020-09-22,South,Ahmedabad,Data Science,Online,182884.96,97,Ongoing,Not Eligible
1057467,2020-12-11,South,Hyderabad,Cloud Computing,Hybrid,10139.04,93,Ongoing,Not Eligible
1057468,2021-03-03,North,Chennai,Data Science,Online,83320.58,86,nan,Placed
1057469,2022-05-05,South,Delhi,Cyber Security,Hybrid,63710.26,91,Completed,Not Placed
1057470,2022-03-06,nan,Chennai,Data Science,Hybrid,199340.65,84,Ongoing,Placed
1057471,2022-08-22,Central,Bengaluru,AI/ML,Online,140233.07,99,Ongoing,Not Placed
1057472,2022-04-26,nan,Ahmedabad,Python,Hybrid,83009.1,48,Ongoing,Not Eligible
1057473,2023-04-04,West,Mumbai,AI/ML,Offline,62487.85,82,Ongoing,Placed
1057474,2021-03-20,nan,Mumbai,Cyber Security,Online,108778.39,66,nan,Placed
1057475,2021-03-06,nan,nan,Cloud Computing,Hybrid,248747.23,81,Completed,Not Placed
1057476,2021-07-06,North,Chennai,Web Development,Offline,195800.91,63,nan,Not Placed
1057477,2023-01-20,Central,Ahmedabad,nan,Online,182731.32,63,Completed,Not Eligible
1057478,2021-08-10,South,Chennai,AI/ML,Online,212883.41,80,Ongoing,Not Eligible
1057479,2022-06-03,nan,Ahmedabad,AI/ML,Offline,160973.54,59,Completed,Placed
1057480,2021-05-08,North,Hyderabad,AI/ML,Offline,160489.08,92,Ongoing,Placed
1057481,2020-11-05,West,nan,Web Development,Hybrid,192036.16,76,nan,Not Eligible
1057482,2023-02-27,North,Bengaluru,Cloud Computing,Online,17639,45,Ongoing,Not Eligible
1057483,2022-05-16,North,Hyderabad,Data Science,Offline,70476.18,88,Dropped,Placed
1057484,2020-12-13,East,Hyderabad,Cyber Security,Online,118184.39,50,Completed,nan
1057485,2021-10-14,nan,nan,Cyber Security,Online,104634.67,52,Completed,Placed
1057486,2021-10-16,nan,Chennai,Python,Online,168819.96,53,nan,Not Placed
1057487,2023-01-16,South,Hyderabad,Python,Offline,148748.02,82,Completed,Not Placed
1057488,2020-06-06,North,Chennai,Cloud Computing,Hybrid,238284.07,65,Ongoing,Not Eligible
1057489,2022-07-17,North,nan,Python,Offline,174899.71,58,Completed,Placed
1057490,2021-09-23,North,Chennai,AI/ML,Offline,61569.36,97,Completed,Placed
1057491,2021-07-30,South,Hyderabad,Data Science,Online,188337.17,51,nan,Not Eligible
1057492,2022-09-06,nan,nan,Python,Online,218366.84,70,nan,nan
1057493,2021-11-11,nan,Hyderabad,Data Science,Offline,24642.5,53,Dropped,Not Eligible
1057494,2023-05-02,nan,Kolkata,Cyber Security,Hybrid,185398.86,60,Ongoing,Placed
1057495,2022-09-20,North,Delhi,nan,Online,71572.95,53,Completed,Placed
1057496,2021-08-19,South,Delhi,AI/ML,Online,25726.32,68,Ongoing,Placed
1057497,2023-09-13,East,Mumbai,Cloud Computing,Online,196945.54,43,Completed,Not Eligible
1057498,2022-06-04,North,nan,Cyber Security,Hybrid,7074.91,66,Ongoing,Not Placed
1057499,2021-05-03,nan,Ahmedabad,AI/ML,Hybrid,51859.3,44,Ongoing,nan
1057500,2021-02-09,Central,Delhi,nan,Offline,163805.6,56,Ongoing,Not Placed
1057501,2021-09-26,West,Hyderabad,Data Science,Online,208895.98,40,Dropped,Not Eligible
1057502,2020-07-14,North,Mumbai,Data Science,Offline,100991.63,68,Ongoing,Not Eligible
1057503,2021-03-07,East,Kolkata,Data Science,Offline,11593.09,82,Dropped,Not Eligible
1057504,2021-12-04,West,Pune,nan,Hybrid,31439.92,96,Completed,Placed
1057505,2021-04-20,West,Pune,Web Development,Hybrid,14783.62,59,Completed,Not Placed
1057506,2020-10-05,nan,Pune,Python,Offline,170946.86,73,Completed,Not Placed
1057507,2021-02-25,West,nan,AI/ML,Offline,117168.09,78,Ongoing,Not Placed
1057508,2020-06-15,South,Chennai,Data Science,Online,7965.91,68,Ongoing,Not Placed
1057509,2020-11-17,West,Mumbai,Python,Hybrid,103254.4,100,Ongoing,Not Eligible
1057510,2020-09-25,South,Bengaluru,Python,Hybrid,166835.84,91,Completed,Not Placed
1057511,2022-08-23,East,Mumbai,Cyber Security,Online,38168.16,63,Ongoing,Placed
1057512,2020-06-03,East,Hyderabad,Web Development,Online,101450.98,96,Ongoing,Not Placed
1057513,2021-09-11,South,Mumbai,nan,Online,24646.19,94,Ongoing,Placed
1057514,2021-11-12,Central,Ahmedabad,AI/ML,Online,124613.54,50,Completed,Not Eligible
1057515,2020-12-18,Central,Kolkata,nan,Offline,20204.84,91,Completed,Not Eligible
